"method","trait","RMSE"
"MICE","Plant.height",0.383408107164698
"MICE","Plant.height",0.0969849215893056
"MICE","Plant.height",0.176304639807801
"MICE","Plant.height",0.694400814552461
"MICE","Plant.height",0.0523131570560414
"MICE","Plant.height",1.2709239871799
"MICE","Plant.height",0.437137921043388
"MICE","Plant.height",0.295212329388037
"MICE","Plant.height",0.00549564621446213
"MICE","Plant.height",0.492225338619724
"MICE","Plant.height",0.0401994550237251
"MICE","Plant.height",0.571312249909449
"MICE","Plant.height",2.14618498157141
"MICE","Plant.height",0.155062803269523
"MICE","Plant.height",0.0375941526939025
"MICE","Plant.height",0.0146259584968064
"MICE","Plant.height",0.212233525810103
"MICE","Plant.height",0.215976044766446
"MICE","Plant.height",0.0229807517911821
"MICE","Plant.height",2.05370361405912
"MICE","Plant.height",1.95629699804986
"MICE","Plant.height",0.0166627546089862
"MICE","Plant.height",0.807985464005066
"MICE","Plant.height",0.229930679390122
"MICE","Plant.height",0.116359517969619
"MICE","Plant.height",0.0744099634567623
"MICE","Plant.height",0.00177502515340165
"MICE","Plant.height",0.11155247807254
"MICE","Plant.height",0.0586982292426657
"MICE","Plant.height",0.0117529634273839
"MICE","Plant.height",0.20482847161629
"MICE","Plant.height",0.140430953898716
"MICE","Plant.height",0.117351559745521
"MICE","Plant.height",0.227202061840323
"MICE","Plant.height",0.445821995099088
"MICE","Plant.height",1.66070102007622
"MICE","Plant.height",0.253087753371282
"MICE","Plant.height",2.41638286168874
"MICE","Plant.height",0.11700833260087
"MICE","Plant.height",0.108730552247028
"MICE","Plant.height",0.00838017680638132
"MICE","Plant.height",2.98797263422822
"MICE","Plant.height",0.55476609668185
"MICE","Plant.height",1.91727569906692
"MICE","Plant.height",0.233930425134678
"MICE","Plant.height",0.0021065853204224
"MICE","Plant.height",0.490771950569902
"MICE","Plant.height",0.0908611477270998
"MICE","Plant.height",0.0725750301393787
"MICE","Plant.height",1.84674885148051
"MICE","Plant.height",2.39877408593426
"MICE","Plant.height",3.38000287192092
"MICE","Plant.height",0.0473337630073229
"MICE","Plant.height",2.7747719507041
"MICE","Plant.height",0.237459567485073
"MICE","Plant.height",0.268599059733819
"MICE","Plant.height",0.00199040308964863
"MICE","Plant.height",0.54051769753973
"MICE","Plant.height",1.18268485157164
"MICE","Plant.height",0.719495477347082
"MICE","Plant.height",2.91269234271892
"MICE","Plant.height",0.189047523239719
"MICE","Plant.height",0.0404788999297764
"MICE","Plant.height",0.38122658916151
"MICE","Plant.height",0.0305970090556597
"MICE","Plant.height",0.117778412875151
"MICE","Plant.height",1.11841262194094
"MICE","Plant.height",0.179488036307365
"MICE","Plant.height",0.997409199477387
"MICE","Plant.height",0.0231272969507644
"MICE","Plant.height",0.0929614507259277
"MICE","Plant.height",0.672791966680297
"MICE","Plant.height",0.197681971274452
"MICE","Plant.height",0.249737255728148
"MICE","Plant.height",0.178116238346339
"MICE","Plant.lifespan",1.56075055974637
"MICE","Plant.lifespan",0.909467940001973
"MICE","Plant.lifespan",0.0576932643379295
"MICE","Plant.lifespan",0.0226985371444106
"MICE","Plant.lifespan",1.46637630793864
"MICE","Plant.lifespan",0.0365643570414288
"MICE","Plant.lifespan",1.3214279229695
"MICE","Plant.lifespan",0.834525764630268
"MICE","Plant.lifespan",0.228726619257563
"MICE","Plant.lifespan",0.0922339692855936
"MICE","Plant.lifespan",0.412395172298266
"MICE","Plant.lifespan",0.49930937401729
"MICE","Plant.lifespan",2.24267471133506
"MICE","Plant.lifespan",3.40427331588295
"MICE","Plant.lifespan",0.718771584479982
"MICE","Plant.lifespan",4.69035877784758
"MICE","Plant.lifespan",1.08834471976857
"MICE","Plant.lifespan",0.0293670217430538
"MICE","Plant.lifespan",0.0305671401845643
"MICE","Plant.lifespan",0.105862655593495
"MICE","Plant.lifespan",0.59557127737001
"MICE","Plant.lifespan",3.58457856871943
"MICE","Plant.lifespan",2.08790331667755
"MICE","Plant.lifespan",0.0167645227721729
"MICE","Plant.lifespan",0.0852955622614966
"MICE","Plant.lifespan",2.05757082298771
"MICE","Plant.lifespan",3.91235165001055
"MICE","Plant.lifespan",0.27287146769238
"MICE","Plant.lifespan",0.294367157233858
"MICE","Plant.lifespan",2.30221266393197
"MICE","Plant.lifespan",0.514831003927949
"MICE","Plant.lifespan",1.16349778145756
"MICE","Plant.lifespan",0.171732276391102
"MICE","Plant.lifespan",0.274626643863787
"MICE","Plant.lifespan",0.346076050587025
"MICE","Plant.lifespan",0.00989339722266861
"MICE","Plant.lifespan",0.0315928030673211
"MICE","Plant.lifespan",0.148425169929745
"MICE","Plant.lifespan",3.18472563122926
"MICE","Plant.lifespan",1.54604125255816
"MICE","Plant.lifespan",0.00016580047791883
"MICE","Plant.lifespan",1.42895401403516
"MICE","Plant.lifespan",0.218569928407657
"MICE","Plant.lifespan",0.369859826471822
"MICE","Plant.lifespan",0.328113638828928
"MICE","Plant.lifespan",0.533787411942228
"MICE","Plant.lifespan",0.0432389342668039
"MICE","Plant.lifespan",0.457770847937512
"MICE","Plant.lifespan",4.8280019552391
"MICE","Plant.lifespan",0.213063991318141
"MICE","Plant.lifespan",0.000371890997109934
"MICE","Plant.lifespan",3.3040938517209
"MICE","Plant.lifespan",1.06161439644469
"MICE","Plant.lifespan",0.0309036953633149
"MICE","Plant.lifespan",0.0635970659256572
"MICE","Plant.lifespan",0.00458806643470379
"MICE","Plant.lifespan",0.00534596877834015
"MICE","Plant.lifespan",2.24477844244743
"MICE","Plant.lifespan",0.585277438902144
"MICE","Plant.lifespan",0.344878680002495
"MICE","Plant.lifespan",5.45091949215754
"MICE","Plant.lifespan",2.07994758876447
"MICE","Plant.lifespan",0.36701080739747
"MICE","Plant.lifespan",0.214499424025018
"MICE","Plant.lifespan",1.34137930064736
"MICE","Plant.lifespan",0.734955545839905
"MICE","Plant.lifespan",1.42271344294095
"MICE","Plant.lifespan",0.68897910125446
"MICE","Plant.lifespan",0.764446253934161
"MICE","Plant.lifespan",0.458077939473963
"MICE","Plant.lifespan",0.850070114958066
"MICE","Plant.lifespan",0.596367919510509
"MICE","Plant.lifespan",2.12882925364512
"MICE","Plant.lifespan",1.57895561721933
"MICE","Plant.lifespan",2.08737262629561
"MICE","Plant.lifespan",0.0949804716913893
"MICE","Plant.lifespan",0.506766208517734
"MICE","Plant.lifespan",0.351110001775437
"MICE","Plant.lifespan",0.24895780591069
"MICE","Plant.lifespan",3.3611610562202
"MICE","Plant.lifespan",0.518358295388278
"MICE","Plant.lifespan",0.285178509376205
"MICE","Plant.lifespan",2.50499027869266
"MICE","Plant.lifespan",0.39660478684968
"MICE","Plant.lifespan",2.00621038923415
"MICE","Plant.lifespan",0.567956943131909
"MICE","Plant.lifespan",0.00833992899871619
"MICE","Plant.lifespan",2.8880159262657
"MICE","Plant.lifespan",2.86059626544939
"MICE","Plant.lifespan",0.575010759208391
"MICE","Plant.lifespan",0.00244217973069304
"MICE","Plant.lifespan",0.0254935680624082
"MICE","Plant.lifespan",0.0757334171671021
"MICE","Plant.lifespan",1.96878837918924
"MICE","Plant.lifespan",0.0968566310026815
"MICE","Plant.lifespan",0.332605839104788
"MICE","Plant.lifespan",0.313178051844511
"MICE","Plant.lifespan",0.0179042205503927
"MICE","Plant.lifespan",0.189792606970148
"MICE","Plant.lifespan",0.90152417432858
"MICE","Plant.lifespan",1.58487523602701
"MICE","Plant.lifespan",0.0942950955257488
"MICE","Plant.lifespan",1.72925562442842
"MICE","Plant.lifespan",0.228700913513703
"MICE","Plant.lifespan",0.000193792300970902
"MICE","Plant.lifespan",0.0172993576398964
"MICE","Plant.lifespan",0.423843317765348
"MICE","Plant.lifespan",2.03822134282644
"MICE","Plant.lifespan",0.079770190151991
"MICE","Plant.lifespan",1.55740626763906
"MICE","Plant.lifespan",0.181765900766314
"MICE","Plant.lifespan",0.467685191302383
"MICE","Plant.lifespan",0.0813359222941044
"MICE","Plant.lifespan",0.107425591346853
"MICE","Plant.lifespan",2.53068631402842
"MICE","Plant.lifespan",0.00855855014962029
"MICE","Plant.lifespan",0.166581343143029
"MICE","Plant.lifespan",0.624664162509534
"MICE","Plant.lifespan",0.105926862070232
"MICE","Plant.lifespan",0.335831076770493
"MICE","Plant.lifespan",0.105373234320159
"MICE","Plant.lifespan",0.42848910859263
"MICE","Plant.lifespan",1.12658352049946
"MICE","Plant.lifespan",5.99249580206589
"MICE","Plant.lifespan",6.11794810608691
"MICE","Plant.lifespan",0.00515837641634778
"MICE","Plant.lifespan",2.23328319981793
"MICE","Plant.lifespan",0.147652767053763
"MICE","Plant.lifespan",0.1351933953758
"MICE","Plant.lifespan",0.00703142748494963
"MICE","Plant.lifespan",1.1914229538888
"MICE","Plant.lifespan",1.09958443741591
"MICE","Plant.lifespan",0.618859671490365
"MICE","Plant.lifespan",0.873573296225922
"MICE","Plant.lifespan",1.48346287798195
"MICE","Plant.lifespan",3.59627510785814
"MICE","Plant.lifespan",1.47611391439385
"MICE","Plant.lifespan",0.783874255055686
"MICE","Plant.lifespan",0.00731868961797717
"MICE","Plant.lifespan",0.133928926759329
"MICE","Plant.lifespan",9.80256958145857
"MICE","Plant.lifespan",0.227054969072516
"MICE","Plant.lifespan",0.832656598737396
"MICE","Plant.lifespan",0.105895953316387
"MICE","Plant.lifespan",0.209459497688863
"MICE","Plant.lifespan",0.0704061609259708
"MICE","Plant.lifespan",5.39540272490741
"MICE","Plant.lifespan",0.123606412332343
"MICE","Plant.lifespan",1.16130526210893
"MICE","Plant.lifespan",2.93449256916654
"MICE","Plant.lifespan",0.0287304029957061
"MICE","Plant.lifespan",0.0556254223181427
"MICE","Plant.lifespan",0.842929287067062
"MICE","Plant.lifespan",0.838107892294597
"MICE","Plant.lifespan",0.705038108490334
"MICE","Plant.lifespan",0.0809802674640767
"MICE","Plant.lifespan",0.280050496425968
"MICE","Plant.lifespan",1.21134349864146
"MICE","Plant.lifespan",12.4312630764027
"MICE","Plant.lifespan",0.163662758863069
"MICE","Plant.lifespan",1.18428985276877
"MICE","Plant.lifespan",3.82714445101218
"MICE","Plant.lifespan",1.00411090239387
"MICE","Plant.lifespan",0.195944148046263
"MICE","Plant.lifespan",0.0173566325791327
"MICE","Plant.lifespan",0.00722935111664712
"MICE","Plant.lifespan",0.0200671273571437
"MICE","Plant.lifespan",0.813432925343937
"MICE","Plant.lifespan",4.37165708927673
"MICE","Plant.lifespan",1.851293821676
"MICE","Plant.lifespan",0.38695794520113
"MICE","Plant.lifespan",0.376896384773218
"MICE","Plant.lifespan",0.0482697926633294
"MICE","Plant.lifespan",0.249801461215954
"MICE","Plant.lifespan",0.00273814383233029
"MICE","Plant.lifespan",0.708583977779829
"MICE","Plant.lifespan",0.00181315387971056
"MICE","Plant.lifespan",3.16987298080978
"MICE","Plant.lifespan",0.285274841774825
"MICE","Plant.lifespan",2.54679299333965
"MICE","Plant.lifespan",0.280338265843949
"MICE","Plant.lifespan",1.5028720716471
"MICE","Plant.lifespan",0.394693401373305
"MICE","Plant.lifespan",0.0618489736726141
"MICE","Plant.lifespan",3.42958494851764
"MICE","Plant.lifespan",0.228897345567087
"MICE","Plant.lifespan",1.70927039191283
"MICE","Plant.lifespan",0.243531057716905
"MICE","Plant.lifespan",1.41211337188514
"MICE","Plant.lifespan",0.00278771684146036
"MICE","Plant.lifespan",1.52878299143083
"MICE","Plant.lifespan",8.14973657220678
"MICE","Plant.lifespan",5.36701250838982
"MICE","Plant.lifespan",0.685714980053499
"MICE","Plant.lifespan",4.79382788399707
"MICE","Plant.lifespan",3.24394820199457
"MICE","Plant.lifespan",1.01630166529897
"MICE","Plant.lifespan",2.23145964214648
"MICE","Plant.lifespan",0.0186843302535703
"MICE","Plant.lifespan",4.15840571300791
"MICE","Plant.lifespan",1.26649286227254
"MICE","Plant.lifespan",0.185590470975422
"MICE","Plant.lifespan",1.01736491473426
"MICE","Plant.lifespan",1.82779744154747
"MICE","Plant.lifespan",4.67774744979087
"MICE","Plant.lifespan",0.512811236788287
"MICE","Plant.lifespan",0.608089239209742
"MICE","Plant.lifespan",2.91855474994863
"MICE","Plant.lifespan",4.38562964955875
"MICE","Plant.lifespan",0.172977506692397
"MICE","Plant.lifespan",3.68526121978007
"MICE","Plant.lifespan",0.00311449985584582
"MICE","Plant.lifespan",0.212698867967658
"MICE","Plant.lifespan",0.070440831485547
"MICE","Plant.lifespan",8.0989397150213
"MICE","Plant.lifespan",0.00983160675888906
"MICE","Plant.lifespan",2.79974142447445
"MICE","Plant.lifespan",0.42503345253731
"MICE","Plant.lifespan",0.0389338393087508
"MICE","Plant.lifespan",4.80841788284136
"MICE","Plant.lifespan",4.0742666982035
"MICE","Plant.lifespan",2.32134367819669
"MICE","Plant.lifespan",0.0132607542476034
"MICE","Plant.lifespan",0.783089508479134
"MICE","Plant.lifespan",0.494614749311605
"MICE","Plant.lifespan",0.741012003067091
"MICE","Plant.lifespan",0.0198566510971742
"MICE","Plant.lifespan",3.64036640025597
"MICE","Plant.lifespan",4.24783644381052
"MICE","Plant.lifespan",2.55229187437298
"MICE","Plant.lifespan",0.0486417650585605
"MICE","Plant.lifespan",1.6205277937967
"MICE","Plant.lifespan",1.16059489907888
"MICE","Plant.lifespan",0.811671580508524
"MICE","Plant.lifespan",1.68365982084503
"MICE","Plant.lifespan",2.79747254262582
"MICE","Plant.lifespan",0.088146121640995
"MICE","Plant.lifespan",1.04232260049044
"MICE","Plant.lifespan",0.00334104686500754
"MICE","Plant.lifespan",0.529155418751556
"MICE","Plant.lifespan",0.727889674086224
"MICE","Plant.lifespan",0.00946818829970452
"MICE","Plant.lifespan",0.738744175300318
"MICE","Plant.lifespan",5.2135229509522
"MICE","Plant.lifespan",1.65560183780543
"MICE","Plant.lifespan",0.0384322655504382
"MICE","Plant.lifespan",4.8856763086279
"MICE","Plant.lifespan",0.30646625394354
"MICE","Plant.lifespan",0.339804687323542
"MICE","Plant.lifespan",1.33297513493834
"MICE","Plant.lifespan",0.398045059196851
"MICE","Plant.lifespan",0.943726116313953
"MICE","Plant.lifespan",0.0898270471305149
"MICE","Plant.lifespan",0.543268992389102
"MICE","Plant.lifespan",0.647934627565456
"MICE","Plant.lifespan",0.142396312074219
"MICE","Plant.lifespan",0.171197893249944
"MICE","Plant.lifespan",1.23302212358334
"MICE","Plant.lifespan",2.78770904482312
"MICE","Plant.lifespan",0.0306037946189447
"MICE","Plant.lifespan",0.00975883747823577
"MICE","Plant.lifespan",0.974082589329698
"MICE","Plant.lifespan",0.0372757515427895
"MICE","Plant.lifespan",0.462483688182713
"MICE","Plant.lifespan",2.17071181486658
"MICE","Plant.lifespan",2.73744081805806
"MICE","Plant.lifespan",0.9085507518864
"MICE","Plant.lifespan",1.38291097310983
"MICE","Plant.lifespan",0.674973468615431
"MICE","Plant.lifespan",0.714626842606893
"MICE","Plant.lifespan",0.695841928805749
"MICE","Plant.lifespan",1.89695019342943
"MICE","Plant.lifespan",0.0331351088602484
"MICE","Plant.lifespan",0.279722132842898
"MICE","Plant.lifespan",0.00461923577276425
"MICE","Plant.lifespan",6.49724081062079
"MICE","Plant.lifespan",4.55471986446326e-06
"MICE","Plant.lifespan",0.50653799638304
"MICE","Plant.lifespan",0.0162406227464967
"MICE","Plant.lifespan",0.82213067953623
"MICE","Plant.lifespan",0.0382879720110827
"MICE","Plant.lifespan",3.06952873717836
"MICE","Plant.lifespan",2.42467028124688
"MICE","Plant.lifespan",0.452673756154582
"MICE","Plant.lifespan",0.0477334773827269
"MICE","Plant.lifespan",0.104045831300828
"MICE","Plant.lifespan",0.583345490495502
"MICE","Plant.lifespan",0.195653237027145
"MICE","Plant.lifespan",0.27418098958698
"MICE","Plant.lifespan",0.00439744533035717
"MICE","Plant.lifespan",0.114333135965201
"MICE","Plant.lifespan",6.08150763687317e-05
"MICE","Plant.lifespan",1.87944383585141
"MICE","Plant.lifespan",3.32599142297968
"MICE","Plant.lifespan",2.5296869760995
"MICE","Plant.lifespan",0.246976818786938
"MICE","Plant.lifespan",0.514207188679053
"MICE","Plant.lifespan",0.161908596166226
"MICE","Plant.lifespan",5.46845508137283e-05
"MICE","Plant.lifespan",1.91522175646791
"MICE","Plant.lifespan",0.144585530633674
"MICE","Plant.lifespan",0.00188972461490426
"MICE","Plant.lifespan",3.42419571499308
"MICE","Plant.lifespan",2.29453062781461
"MICE","Plant.lifespan",0.00240977631986226
"MICE","Plant.lifespan",0.678874028125563
"MICE","Plant.lifespan",2.35001405473807
"MICE","Plant.lifespan",0.096907802106593
"MICE","Plant.lifespan",1.71043184958795e-06
"MICE","Plant.lifespan",0.00325000372111323
